ID_Pedido,Fecha_pedido,Anio,Mes_num,Mes,Estacion,ID_Cliente,Pais,Region,Ciudad,Segmento_Cliente,Categoria_Producto,Producto,Canal,Campania,Dispositivo,Unidades,Precio_unitario,Descuento_pct,Ingresos,Costo,Ganancia,Devolucion,Satisfaccion,Dias_entrega
ARG-2025-00321,25/11/2025,2025,11,Noviembre,Primavera,CUST-1111,Mexico,Occidente,Guadalajara,Basico,Hogar,Cafetera Plus,Marketplace,Always On,Mobile,1,89.89,0.049,88.02,51.65,36.38,0,4.6,4
ARG-2025-00432,26/11/2025,2025,11,Noviembre,Primavera,CUST-1051,Mexico,Centro,CDMX,Estandar,Belleza,Kit Skin Care,Online,No Aplica,Desktop,2,86.5,0.002,177.8,88.25,89.55,0,4.3,4
ARG-2025-00137,26/11/2025,2025,11,Noviembre,Primavera,CUST-1172,Peru,Costa,Trujillo,Estandar,Tecnologia,Audifonos Pro,Online,Always On,Desktop,2,145.41,0.088,273.26,200.32,72.94,0,3.0,7
ARG-2025-00019,26/11/2025,2025,11,Noviembre,Primavera,CUST-1227,Chile,Norte,Antofagasta,Premium,Tecnologia,Smartwatch Fit,Marketplace,Always On,Mobile,1,314.86,0.041,310.87,206.84,104.03,0,3.9,6
ARG-2025-00759,26/11/2025,2025,11,Noviembre,Primavera,CUST-1097,Mexico,Centro,Puebla,Basico,Belleza,Serum Facial,Online,Cyber Days,Mobile,2,40.58,0.177,68.83,36.17,32.65,0,4.0,5
ARG-2025-00566,26/11/2025,2025,11,Noviembre,Primavera,CUST-1247,Chile,Centro,Valparaiso,Estandar,Hogar,Lampara Desk,Tienda,Cyber Days,No Aplica,3,91.08,0.18,230.69,143.74,86.95,0,4.5,1
ARG-2025-00400,26/11/2025,2025,11,Noviembre,Primavera,CUST-1250,Colombia,Andina,Medellin,Estandar,Hogar,Lampara Desk,Online,Cyber Days,Desktop,1,59.43,0.143,52.46,32.75,19.71,0,3.5,4
ARG-2025-00734,27/11/2025,2025,11,Noviembre,Primavera,CUST-1097,Colombia,Andina,Medellin,Estandar,Hogar,Aspiradora Max,Marketplace,Temporada Alta,Desktop,1,248.63,0.027,249.28,157.58,91.7,0,3.1,6
ARG-2025-00535,27/11/2025,2025,11,Noviembre,Primavera,CUST-1232,Chile,Centro,Santiago,Estandar,Hogar,Cafetera Plus,Tienda,Cyber Days,No Aplica,1,121.97,0.193,101.41,61.82,39.6,0,4.0,1
ARG-2025-00488,27/11/2025,2025,11,Noviembre,Primavera,CUST-1024,Mexico,Occidente,Guadalajara,Estandar,Belleza,Serum Facial,Online,Always On,Tablet,2,48.82,0.048,95.77,48.85,46.92,0,4.4,5
ARG-2025-00397,27/11/2025,2025,11,Noviembre,Primavera,CUST-1061,Colombia,Pacifico,Cali,Estandar,Belleza,Serum Facial,Marketplace,Always On,Mobile,1,47.77,0.012,48.6,21.79,26.81,0,4.4,4
ARG-2025-00284,27/11/2025,2025,11,Noviembre,Primavera,CUST-1137,Peru,Sierra,Arequipa,Basico,Deportes,Set Mancuernas,Online,No Aplica,Mobile,1,83.95,0.004,86.14,58.04,28.1,0,4.3,3
ARG-2025-00376,28/11/2025,2025,11,Noviembre,Primavera,CUST-1179,Colombia,Andina,Medellin,Estandar,Belleza,Perfume Urban,Online,Temporada Alta,Desktop,1,93.55,0.103,86.42,41.07,45.35,0,3.8,5
ARG-2025-00020,28/11/2025,2025,11,Noviembre,Primavera,CUST-1009,Chile,Centro,Santiago,Premium,Belleza,Serum Facial,Online,Cyber Days,Mobile,1,58.52,0.166,50.28,27.07,23.21,0,3.8,5
ARG-2025-00135,28/11/2025,2025,11,Noviembre,Primavera,CUST-1099,Colombia,Andina,Bogota,Basico,Tecnologia,Tablet 10,Online,Temporada Alta,Mobile,1,288.29,0.106,265.4,191.15,74.25,0,4.6,5
ARG-2025-00542,30/11/2025,2025,11,Noviembre,Primavera,CUST-1032,Colombia,Andina,Medellin,Basico,Belleza,Perfume Urban,Online,Cyber Days,Mobile,2,70.24,0.205,115.04,58.82,56.22,0,3.8,6
ARG-2025-00218,02/12/2025,2025,12,Diciembre,Verano,CUST-1017,Chile,Centro,Santiago,Premium,Hogar,Aspiradora Max,Tienda,Back to School,No Aplica,1,315.82,0.133,306.59,189.2,117.39,0,4.4,1
ARG-2025-00680,03/12/2025,2025,12,Diciembre,Verano,CUST-1296,Peru,Sierra,Arequipa,Estandar,Hogar,Cafetera Plus,Online,Back to School,Mobile,1,112.62,0.091,114.63,75.12,39.51,0,4.2,2
ARG-2025-00097,03/12/2025,2025,12,Diciembre,Verano,CUST-1088,Peru,Costa,Lima,Premium,Belleza,Serum Facial,Tienda,Temporada Alta,No Aplica,4,48.18,0.104,193.3,93.41,99.89,0,4.3,1
ARG-2025-00153,05/12/2025,2025,12,Diciembre,Verano,CUST-1212,Colombia,Andina,Medellin,Premium,Moda,Bolso Ejecutivo,Tienda,Always On,No Aplica,1,140.27,0.043,150.35,81.42,68.93,0,4.2,1
ARG-2025-00058,05/12/2025,2025,12,Diciembre,Verano,CUST-1248,Colombia,Caribe,Barranquilla,Estandar,Tecnologia,Parlante Home,Online,Back to School,Tablet,1,141.57,0.118,139.86,96.01,43.86,0,3.5,6
ARG-2025-00027,07/12/2025,2025,12,Diciembre,Verano,CUST-1235,Peru,Costa,Trujillo,Basico,Hogar,Cafetera Plus,Tienda,No Aplica,No Aplica,1,73.27,0.0,82.07,47.01,35.05,0,4.5,1
ARG-2025-00367,07/12/2025,2025,12,Diciembre,Verano,CUST-1261,Peru,Costa,Lima,Premium,Tecnologia,Parlante Home,Marketplace,Temporada Alta,Desktop,3,144.33,0.028,471.26,363.64,107.62,0,3.2,4
ARG-2025-00539,07/12/2025,2025,12,Diciembre,Verano,CUST-1142,Mexico,Occidente,Guadalajara,Estandar,Belleza,Kit Skin Care,Online,Temporada Alta,Mobile,3,74.32,0.011,246.89,121.25,125.64,0,4.4,5
ARG-2025-00004,08/12/2025,2025,12,Diciembre,Verano,CUST-1297,Peru,Sierra,Arequipa,Estandar,Moda,Chaqueta Urbana,Online,Always On,Mobile,1,144.64,0.038,155.84,86.71,69.12,0,4.3,3
ARG-2025-00051,09/12/2025,2025,12,Diciembre,Verano,CUST-1289,Mexico,Centro,CDMX,Premium,Tecnologia,Audifonos Pro,Tienda,Always On,No Aplica,1,229.74,0.068,239.87,180.54,59.33,0,4.4,1
ARG-2025-00606,09/12/2025,2025,12,Diciembre,Verano,CUST-1240,Colombia,Andina,Medellin,Basico,Deportes,Set Mancuernas,Marketplace,Cyber Days,Mobile,1,79.7,0.229,68.78,46.78,22.0,0,4.2,7
ARG-2025-00596,10/12/2025,2025,12,Diciembre,Verano,CUST-1047,Peru,Sierra,Cusco,Estandar,Tecnologia,Parlante Home,Online,No Aplica,Mobile,1,135.08,0.0,151.29,113.28,38.01,0,4.7,6
ARG-2025-00565,11/12/2025,2025,12,Diciembre,Verano,CUST-1274,Peru,Costa,Lima,Estandar,Tecnologia,Smartwatch Fit,Online,No Aplica,Desktop,1,175.99,0.0,197.11,148.93,48.18,0,3.3,5
ARG-2025-00373,11/12/2025,2025,12,Diciembre,Verano,CUST-1153,Mexico,Centro,CDMX,Basico,Hogar,Organizador Cocina,Tienda,Always On,No Aplica,1,44.21,0.028,48.11,31.12,16.99,0,4.6,1
ARG-2025-00496,12/12/2025,2025,12,Diciembre,Verano,CUST-1028,Chile,Norte,Antofagasta,Estandar,Hogar,Cafetera Plus,Tienda,No Aplica,No Aplica,1,141.35,0.005,157.58,94.72,62.85,0,4.3,1
ARG-2025-00728,12/12/2025,2025,12,Diciembre,Verano,CUST-1255,Chile,Sur,Concepcion,Premium,Tecnologia,Camara Sport,Online,Temporada Alta,Mobile,1,331.42,0.063,347.68,243.8,103.88,0,4.1,5
ARG-2025-00661,13/12/2025,2025,12,Diciembre,Verano,CUST-1085,Colombia,Andina,Medellin,Estandar,Deportes,Casco Ciclismo,Online,Back to School,Desktop,1,63.46,0.131,61.74,38.54,23.2,0,4.1,5
ARG-2025-00350,14/12/2025,2025,12,Diciembre,Verano,CUST-1267,Mexico,Centro,CDMX,Basico,Belleza,Cepillo Electrico,Online,Always On,Mobile,1,48.89,0.063,51.3,26.7,24.61,0,4.1,6
ARG-2025-00201,15/12/2025,2025,12,Diciembre,Verano,CUST-1022,Chile,Norte,Antofagasta,Basico,Hogar,Licuadora Pro,Online,No Aplica,Mobile,3,101.26,0.0,340.23,215.44,124.79,0,3.9,4
ARG-2025-00092,15/12/2025,2025,12,Diciembre,Verano,CUST-1114,Mexico,Occidente,Guadalajara,Premium,Deportes,Mat Yoga,Tienda,Back to School,No Aplica,2,50.96,0.099,102.86,63.9,38.96,0,4.5,1
ARG-2025-00305,16/12/2025,2025,12,Diciembre,Verano,CUST-1062,Peru,Sierra,Cusco,Premium,Moda,Bolso Ejecutivo,Tienda,Back to School,No Aplica,3,113.9,0.142,328.37,187.76,81.5,1,3.4,1
ARG-2025-00134,17/12/2025,2025,12,Diciembre,Verano,CUST-1053,Mexico,Norte,Monterrey,Premium,Hogar,Cafetera Plus,Tienda,No Aplica,No Aplica,1,183.59,0.0,205.62,135.5,70.12,0,4.1,1
ARG-2025-00259,19/12/2025,2025,12,Diciembre,Verano,CUST-1093,Peru,Sierra,Arequipa,Estandar,Hogar,Lampara Desk,Online,Temporada Alta,Desktop,1,63.28,0.058,66.77,44.62,22.15,0,4.8,4
ARG-2025-00537,20/12/2025,2025,12,Diciembre,Verano,CUST-1092,Peru,Costa,Lima,Estandar,Tecnologia,Parlante Home,Marketplace,Temporada Alta,Desktop,1,107.22,0.075,111.06,80.5,30.56,0,4.2,6
ARG-2025-00527,20/12/2025,2025,12,Diciembre,Verano,CUST-1161,Peru,Sierra,Cusco,Estandar,Hogar,Lampara Desk,Tienda,Always On,No Aplica,4,55.5,0.05,236.13,147.1,89.03,0,3.9,3
ARG-2025-00126,21/12/2025,2025,12,Diciembre,Verano,CUST-1285,Colombia,Andina,Bogota,Estandar,Deportes,Bicicleta Indoor,Tienda,Always On,No Aplica,1,535.39,0.025,584.43,381.2,203.23,0,4.8,1
ARG-2025-00712,21/12/2025,2025,12,Diciembre,Verano,CUST-1045,Chile,Centro,Santiago,Premium,Moda,Chaqueta Urbana,Online,Always On,Desktop,1,201.69,0.059,212.55,120.25,92.31,0,4.8,2
ARG-2025-00075,21/12/2025,2025,12,Diciembre,Verano,CUST-1273,Peru,Costa,Trujillo,Estandar,Tecnologia,Parlante Home,Tienda,Cyber Days,No Aplica,1,130.98,0.134,127.03,90.86,36.18,0,4.5,2
ARG-2025-00120,23/12/2025,2025,12,Diciembre,Verano,CUST-1294,Chile,Sur,Concepcion,Estandar,Tecnologia,Camara Sport,Tienda,No Aplica,No Aplica,2,311.28,0.0,697.27,522.12,175.15,0,4.5,1
ARG-2025-00517,24/12/2025,2025,12,Diciembre,Verano,CUST-1076,Chile,Norte,Antofagasta,Premium,Tecnologia,Parlante Home,Tienda,Always On,No Aplica,1,215.29,0.024,235.37,179.23,56.15,0,4.1,3
ARG-2025-00138,26/12/2025,2025,12,Diciembre,Verano,CUST-1084,Peru,Costa,Trujillo,Estandar,Moda,Chaqueta Urbana,Online,Back to School,Mobile,2,148.37,0.122,291.77,162.51,129.26,0,3.4,4
ARG-2025-00073,27/12/2025,2025,12,Diciembre,Verano,CUST-1190,Mexico,Occidente,Guadalajara,Basico,Belleza,Secador Ionic,Online,Always On,Desktop,4,77.67,0.043,333.18,173.95,159.24,0,4.9,4
ARG-2025-00274,27/12/2025,2025,12,Diciembre,Verano,CUST-1227,Colombia,Andina,Medellin,Premium,Tecnologia,Smartwatch Fit,Online,Back to School,Tablet,2,253.32,0.137,489.82,387.48,102.34,0,3.6,5
ARG-2025-00028,27/12/2025,2025,12,Diciembre,Verano,CUST-1068,Colombia,Andina,Bogota,Estandar,Deportes,Mat Yoga,Online,No Aplica,Mobile,3,37.87,0.004,126.78,82.53,44.25,0,4.3,4
ARG-2025-00317,28/12/2025,2025,12,Diciembre,Verano,CUST-1008,Peru,Costa,Lima,Estandar,Deportes,Reloj Deportivo,Online,Back to School,Mobile,1,176.13,0.159,165.99,96.33,69.67,0,4.1,4
ARG-2025-00255,28/12/2025,2025,12,Diciembre,Verano,CUST-1062,Mexico,Centro,Puebla,Basico,Tecnologia,Camara Sport,Online,No Aplica,Mobile,1,248.86,0.035,269.09,191.89,77.2,0,4.4,5
ARG-2025-00303,29/12/2025,2025,12,Diciembre,Verano,CUST-1056,Mexico,Centro,CDMX,Premium,Deportes,Set Mancuernas,Online,Always On,Desktop,2,160.26,0.049,341.51,203.81,137.7,0,5.0,4
ARG-2025-00414,30/12/2025,2025,12,Diciembre,Verano,CUST-1239,Peru,Sierra,Cusco,Estandar,Tecnologia,Camara Sport,Online,Cyber Days,Desktop,1,229.8,0.187,209.35,153.62,55.73,0,3.1,6
ARG-2025-00580,31/12/2025,2025,12,Diciembre,Verano,CUST-1200,Colombia,Caribe,Barranquilla,Estandar,Hogar,Cafetera Plus,Marketplace,Back to School,Desktop,2,113.95,0.145,218.27,139.04,79.23,0,4.7,6
